date,reportlink,city,state,country,shape,duration,description,post_date,images
1/27/10 20:30,https://nuforc.org/webreports/reports/074/S74204.html,Taji (Iraq),,Iraq,Diamond,5 MIN,"Looking into the sky, while walking over to my vehicle I noticed a star that seemed to move. I stopped and asked my friend if he could",2/14/10,
1/20/10 20:00,https://nuforc.org/webreports/reports/080/S80362.html,Batesville,AR,USA,Diamond,3 MINUTES,Craft Hovering extremly quite; could have easily been inches above our hear unless we looked we would have had no idea,3/10/11,
1/5/10 19:15,https://nuforc.org/webreports/reports/073/S73989.html,UK/Scotland,,United Kingdom,Diamond,2 minutes,EXTREMELY BRIGHT ILLUMINATED & DIAMOND SHAPED AND RIGHT ABOVE MY CAR!,2/14/10,
1/1/10 19:00,https://nuforc.org/webreports/reports/073/S73955.html,Jilotepec (Mexico),,Mexico,Diamond,15 minutos,AVISTAMIENTO DE OVNI SOBRE MEXICO.,2/14/10,
1/1/10 00:11,https://nuforc.org/webreports/reports/073/S73899.html,London (UK/England),,United Kingdom,Diamond,10 seconds,UFO moved in a straight line across the sky above my house. Very high and had flashing orange and green lights.,2/14/10,
12/13/09 17:38,https://nuforc.org/webreports/reports/073/S73685.html,Ellesmere Port (UK/England),,United Kingdom,Diamond,3-4 MINUTES,2 deep orange diamond shaped lights in the sky in a small part of England,2/14/10,
12/7/09 23:00,https://nuforc.org/webreports/reports/074/S74715.html,Smiths Station,AL,USA,Diamond,5 mins,"paryt,saw ship,freaked out,didnt say a word.",4/13/10,
11/27/09 12:51,https://nuforc.org/webreports/reports/073/S73513.html,Modesto,CA,USA,Diamond,5 minutes,diamonds above modesto,12/12/09,
11/18/09 20:54,https://nuforc.org/webreports/reports/073/S73443.html,"Hope (Exit 30, Highway 30)",AR,USA,Diamond,30 sec.,((HOAX??))  An aircraft just appeared and stood still.,12/12/09,
11/17/09 21:56,https://nuforc.org/webreports/reports/073/S73344.html,Canberra (Australia),,Australia,Diamond,7 seconds,"A bright stationary star with a golden glow, then moving from south to north at a quick pace for 7seconds. translucent then dissapeared",12/12/09,
11/14/09 19:07,https://nuforc.org/webreports/reports/073/S73301.html,Knoxville,TN,USA,Diamond,2 mins,"My husband and I were just walking in our neighborhood and saw something we can not explain.

I am posting this because neither of us",12/12/09,
11/7/09 00:00,https://nuforc.org/webreports/reports/073/S73184.html,Cincinnati,OH,USA,Diamond,3 minutes,4 lights shot across the sky - low - then hovered just above treeline - yellow/orange and one by one they dimmed &got bright &floated,12/12/09,
11/7/09 22:00,https://nuforc.org/webreports/reports/073/S73209.html,Louisville,MS,USA,Diamond,,what i saw is not of this planet .,12/12/09,
10/30/09 22:20,https://nuforc.org/webreports/reports/073/S73097.html,Anaheim,CA,USA,Diamond,12 minutes,Large fiery orange object seemed to come apart then turned and climbed in altitude and speed.,12/12/09,
10/26/09 20:15,https://nuforc.org/webreports/reports/073/S73033.html,Manchester (UK/England),,United Kingdom,Diamond,,Diamond shaped object seen over Miles Plattings Manchester at 20:15pm,12/12/09,
10/19/09 01:41,https://nuforc.org/webreports/reports/072/S72912.html,Oshawa (Canada),ON,Canada,Diamond,20 seconds,V shaped formation of diamond shaped lights over Oshawa Ontario.,12/12/09,
10/18/09 01:25,https://nuforc.org/webreports/reports/072/S72899.html,Great Falls,MT,USA,Diamond,Different Times,Two unknown lights seen in the sky at separate times during the same night.,12/12/09,
9/19/09 20:00,https://nuforc.org/webreports/reports/072/S72509.html,Columbus,OH,USA,Diamond,2-3 minutes,"4 Orange lights in a diamond formation hovering over Worhtington Hills, in Columbus, OH",12/12/09,
9/18/09 19:31,https://nuforc.org/webreports/reports/072/S72557.html,New Rochelle,NY,USA,Diamond,45 seconds,Slow moving star light,12/12/09,
9/16/09 21:54,https://nuforc.org/webreports/reports/072/S72364.html,Dothan,AL,USA,Diamond,4 minutes,"Diamond shaped silent object floating over Dothan, AL",12/12/09,
