date,reportlink,city,state,country,shape,duration,description,post_date,images
2/10/20 07:30,https://nuforc.org/webreports/reports/153/S153198.html,Wisconsin Dells,WI,USA,Rectangle,"Now, still going","Flashing lights that faded then came back.  Stayed in place. Seemed to be more than one light, and rectangle.  In comparison to other s",2/13/20,
2/7/20 23:45,https://nuforc.org/webreports/reports/161/S161864.html,Orem,UT,USA,Rectangle,,large flat rectangular dull grey craft with lots of lights was moving slowly just over the houses.,3/2/21,
1/29/20 09:07,https://nuforc.org/webreports/reports/152/S152944.html,Melbourne,FL,USA,Rectangle,30 seconds,I was driving northbound on I-95 around 9:00 am when I noticed an accident in the opposite southbound lane with traffic building up. As,1/31/20,
1/23/20 17:00,https://nuforc.org/webreports/reports/152/S152883.html,Toronto (Canada),ON,Canada,Rectangle,2 minutes,"I was shoveling snow on my balcony , When I seen something in my proifial vision, when I looked up it was about four or five feet away",2/7/20,
1/22/20 10:32,https://nuforc.org/webreports/reports/152/S152831.html,Port Charlotte,FL,USA,Rectangle,10 seconds,White rectangular craft in southwest Florida,1/31/20,
1/14/20 12:15,https://nuforc.org/webreports/reports/152/S152611.html,Windsor Heights,IA,USA,Rectangle,3 minutes,Dark rectangular object floating in the sky before descending towards the ground.,2/7/20,
1/11/20 21:15,https://nuforc.org/webreports/reports/152/S152549.html,Georgetown,TX,USA,Rectangle,3 hours,"Craft hovering for several hours per night in this area, for at least a month. Decided to check it out. Got telescope, but as soon as w",2/7/20,
1/11/20 14:30,https://nuforc.org/webreports/reports/152/S152545.html,Miami,FL,USA,Rectangle,5 minutes,"Slow moving black rectangle object, cloud height over the Port of Miami.  ((anonymous report))",2/7/20,
1/9/20 21:00,https://nuforc.org/webreports/reports/152/S152493.html,Phoenix,AZ,USA,Rectangle,5 minutes,I went outside at 9 pm to take out trash. Right above me a little to the west I saw a strange orb of lights that seemed to change from,2/7/20,
1/1/20 19:30,https://nuforc.org/webreports/reports/152/S152149.html,Milford,DE,USA,Rectangle,5min,"Flying C5 sized quadcopter, made good video footage.",1/31/20,
12/26/19 20:00,https://nuforc.org/webreports/reports/151/S151968.html,Jersey City,NJ,USA,Rectangle,2 minutes,"Purplish, orange sunrise, metallic taste in mouth , travel timing. & the grayish ufo thatll be imprinted in my mind forever!",2/7/20,
12/25/19 01:28,https://nuforc.org/webreports/reports/152/S152189.html,Florence,SC,USA,Rectangle,1 minute,"Two rows of 6 white lights each hovering above ground close to fence, ascending above trees and returning to jump fence",2/7/20,
12/22/19 19:46,https://nuforc.org/webreports/reports/151/S151837.html,Eagle,MI,USA,Rectangle,10 seconds,10 sec. metal rectangle moves from 20-80' dissapeared as if in though clouds with clear skies (cloaking?)  ((Starlink satellites?)),12/22/19,
12/22/19,https://nuforc.org/webreports/reports/152/S152048.html,Oxford,CT,USA,Rectangle,6 seconds,Large rectangular object with 4-5 flashing lights  On 12/22/19 im driving home from a friends house in oxford though a back road.A some,1/31/20,
12/18/19 17:06,https://nuforc.org/webreports/reports/173/S173537.html,Troutdale,OR,USA,Rectangle,28 seconds,Square shaped object.,3/6/23,Yes
12/16/19 19:15,https://nuforc.org/webreports/reports/151/S151687.html,Winter Garden,FL,USA,Rectangle,1 minute,"Golden Rectangular UFO Sighting in Orlando, FL,",12/19/19,
12/16/19 19:15,https://nuforc.org/webreports/reports/151/S151686.html,WinterGarden,FL,USA,Rectangle,1 minute,"Golden Rectangular UFO Sighting in Orlando,FL,",1/31/20,
12/11/19 19:00,https://nuforc.org/webreports/reports/151/S151507.html,Doyline,LA,USA,Rectangle,10 min,I look across the street and about as high up a a cell tower I saw a group of lights stationary in the sky.it was there for about 10 mi,12/19/19,
12/11/19 08:00,https://nuforc.org/webreports/reports/151/S151497.html,Lavista,NE,USA,Rectangle,5 minutes,"We were at the ATM , our car stalled out and when we got it started we noticed a large square hovering for about 3-4 minutes to the sou",12/19/19,
12/6/19 00:00,https://nuforc.org/webreports/reports/151/S151339.html,Brooksville,FL,USA,Rectangle,5 seconds,Myself and wife awakened by our dogs went out side to investigate when a large neon green/blue retangular object passed over our home C,12/19/19,
11/19/19 21:00,https://nuforc.org/webreports/reports/151/S151101.html,,IL,USA,Rectangle,15 minutes,I have seen them on multiple occasions I even know where they're at. You can see when they're going to their underground base they turn,12/1/19,
11/16/19 14:25,https://nuforc.org/webreports/reports/150/S150860.html,Orland,CA,USA,Rectangle,Photo,My husband and I were doing some rock hounding at Burris Creek and I had a strong urge to take some photos of the sun. I took about 25,12/1/19,
11/11/19 19:00,https://nuforc.org/webreports/reports/150/S150561.html,Topeka,KS,USA,Rectangle,30 secounds,Walking with children and they pointed up and asked what it was. I couldn't see it until it passed in front of a star and it distorted,12/1/19,
11/11/19 18:25,https://nuforc.org/webreports/reports/150/S150854.html,Butler,KS,USA,Rectangle,5 min,"We saw an object in the sky with multiple white lights in a straight row. ((NUFORC Note:  ""Starlink"" satellites?  PD))",12/1/19,
11/9/19 01:21,https://nuforc.org/webreports/reports/150/S150500.html,Hawthorne,CA,USA,Rectangle,45 seconds,Weird light brown object flew low and slow across the sky,12/1/19,
11/8/19 05:20,https://nuforc.org/webreports/reports/150/S150489.html,Surprise,AZ,USA,Rectangle,5 seconds,"Large, low flying, fast moving bright blue glowing object",12/1/19,
11/5/19 07:45,https://nuforc.org/webreports/reports/150/S150427.html,Long lane,MO,USA,Rectangle,30-45 seconds,Was driving home towards the east . I looked up and saw what looked like a bar of Amber colored lights in the sky and as soon as I told,12/1/19,
11/2/19 02:15,https://nuforc.org/webreports/reports/150/S150336.html,Naples,FL,USA,Rectangle,5 minutes,SW of star formation Crux I saw an object on a trajectory arc move from a high position level with the three main visible stars in crux,12/1/19,
10/31/19 18:00,https://nuforc.org/webreports/reports/151/S151616.html,Saint Paul,MN,USA,Rectangle,15 seconds,Detailed sighting of a black rectangular craft with circles on the bottom.  Seen traveling then vanished!,12/19/19,Yes
10/30/19 22:35,https://nuforc.org/webreports/reports/149/S149964.html,Gardena,CA,USA,Rectangle,30 seconds,"I was outside in the backyard, and I looked up at the sky to look at stars and to try to see airplanes. I observed two stars to the sou",12/1/19,
10/30/19 22:00,https://nuforc.org/webreports/reports/151/S151302.html,Thurmont,MD,USA,Rectangle,5 minutes,I was siting on my front porch smoking a cigarette. I had just put down my children for the night. I heard the dryer inside going and w,12/19/19,
10/27/19 00:00,https://nuforc.org/webreports/reports/150/S150041.html,Siloam,NC,USA,Rectangle,30 seconds,Larger black rectangular object followed by weather phenomenon in North Carolina.,12/1/19,
10/24/19 21:00,https://nuforc.org/webreports/reports/150/S150126.html,Honesdale,PA,USA,Rectangle,25 minutes,Look like the neighbor was flying their drone was hovering for a while (25 mins) then it flew over us realizing that it was much higher,12/1/19,
10/23/19 20:55,https://nuforc.org/webreports/reports/150/S150148.html,Las Vegas (north of),NV,USA,Rectangle,3 minutes,"I am camping on BLM land just North of Vegas at the road to Valley of fire. I heard a loud humming noise, and looked out my window and",12/1/19,
10/13/19 14:27,https://nuforc.org/webreports/reports/149/S149812.html,Mesa,AZ,USA,Rectangle,00:30,My husband and I were heading east on Route 60 towards Mesa Arizona when my husband noticed an object in the sky. He at first thought i,12/1/19,
10/9/19 00:00,https://nuforc.org/webreports/reports/149/S149748.html,Battle Ground,WA,USA,Rectangle,20 minutes,I saw 6 star like dots vertical 3 in a row vertical and 3 parallel to the othe other 3 vertical. I saw it by the north star at first lo,12/1/19,
10/8/19 03:00,https://nuforc.org/webreports/reports/149/S149665.html,Columbus,OH,USA,Rectangle,.30 seconds,"Black rectangle craft, green lights",12/1/19,
10/7/19 22:10,https://nuforc.org/webreports/reports/149/S149642.html,Palm Springs,CA,USA,Rectangle,5 seconds,"White rectangular shape aircraft free falling very rapidly from sky & before hits ground, it vanishes!",12/1/19,
10/7/19 10:10,https://nuforc.org/webreports/reports/174/S174851.html,Palm Springs,CA,USA,Rectangle,45 seconds,My husband and I saw 2 rectangular shaped ufos fly over the 10 freeway then they reversed direction and traveled east towards Indio.,3/6/23,
10/7/19 00:10,https://nuforc.org/webreports/reports/149/S149566.html,Astoria,OR,USA,Rectangle,Moves around,Multiple Blinking Colored Lights.,12/1/19,
10/6/19 08:00,https://nuforc.org/webreports/reports/149/S149588.html,Gibsonia,PA,USA,Rectangle,5 minutes,2 people spotted ufos,12/1/19,
10/5/19 20:00,https://nuforc.org/webreports/reports/149/S149602.html,Glastonbury,CT,USA,Rectangle,15 minutes,Single rectangular object moved erratically,12/1/19,
10/5/19 20:00,https://nuforc.org/webreports/reports/149/S149556.html,Portage,MI,USA,Rectangle,30 seconds,Outside standing on porch from east to west a dark greyish/ black rectangle craft was flying at a small airplane speed past westnedge A,12/1/19,
10/2/19 19:00,https://nuforc.org/webreports/reports/149/S149448.html,Vero Beach,FL,USA,Rectangle,20 seconds,Photographed light anomaly or object within low cloud formation.,10/4/19,
10/1/19 20:30,https://nuforc.org/webreports/reports/149/S149386.html,New Carrollton,MD,USA,Rectangle,30 seconds,Grayish rectangle flying object with two round lights on each end.,10/4/19,
9/30/19 17:15,https://nuforc.org/webreports/reports/149/S149435.html,Bakersfield? (east of),CA,USA,Rectangle,10 minutes,"I was on a 737 flight from San Jose, CA (SJC) southbound to Burbank, CA (BUR).  We were airborne at about 4:50-ish PM.  Pilot stated ri",10/4/19,
9/29/19 23:45,https://nuforc.org/webreports/reports/149/S149337.html,Naples,FL,USA,Rectangle,10 seconds,"Fleet of lots of small grey crafts or a couple of large rectangular crafts in see-through cloud, with what could be lots of dull lights",10/4/19,
9/28/19 19:30,https://nuforc.org/webreports/reports/149/S149771.html,Columbus,OH,USA,Rectangle,20 second,Look like a rectangle with flashing red lights,12/1/19,
9/28/19 14:00,https://nuforc.org/webreports/reports/149/S149128.html,Bonne Terre,,USA,Rectangle,10 seconds,First on I seen was at my house in Bonne Terre then a week later in Festus a storm was rolling in I told daughter to take a pic of stor,10/4/19,
