date,reportlink,city,state,country,shape,duration,description,post_date,images
8/18/14 02:00,https://nuforc.org/webreports/reports/112/S112674.html,Grants Pass,OR,USA,Fireball,2 minutes,"Large orange fireball stood stationary, first getting brighter and then dimmed and dissipated after 2 mins.",8/22/14,
8/17/14 23:53,https://nuforc.org/webreports/reports/112/S112596.html,Astoria,NY,USA,Fireball,1 minute,"Fiery orange dual globe flies over Astoria, NY.",8/22/14,
8/17/14 22:45,https://nuforc.org/webreports/reports/112/S112646.html,Cugy (Switzerland),,Switzerland,Fireball,20 seconds,Two fireballs passing quickly over my head to horizon.,8/22/14,
8/17/14 21:20,https://nuforc.org/webreports/reports/112/S112579.html,Rome,NY,USA,Fireball,5 minutes,Three red orange balls of fire in sky with a golden hue around them. Floating in sky like a chinese lanterns but two big and to far up,8/22/14,
8/17/14 21:00,https://nuforc.org/webreports/reports/112/S112586.html,Manitowoc,WI,USA,Fireball,15 minutes,Red Orbs Near Lake Michigan.,8/22/14,
8/17/14 20:00,https://nuforc.org/webreports/reports/112/S112685.html,Adams,NY,USA,Fireball,2 minutes,Red fireball resembling distresss flare steadily moving 500ft. above the ground.,8/22/14,
8/16/14 21:45,https://nuforc.org/webreports/reports/112/S112560.html,Hanover,PA,USA,Fireball,1 minute,Bright red sphere sighted near Mason-Dixon Line.,8/22/14,
8/16/14 21:26,https://nuforc.org/webreports/reports/112/S112553.html,Smithfield,PA,USA,Fireball,5 minutes,Two fireball shaped objects traveling with no sound and light flickering like that of a candle.,8/22/14,
8/16/14 21:00,https://nuforc.org/webreports/reports/112/S112621.html,Phoenixville,PA,USA,Fireball,1 hour,"On 08/16/14, three witnesses observed large orange fireball traveling South to North-Northeast over Phoenixville, PA.",8/22/14,
8/16/14 20:00,https://nuforc.org/webreports/reports/112/S112556.html,Easton,PA,USA,Fireball,10 minutes,Orange fiery orb looking things.,8/22/14,
8/16/14 19:40,https://nuforc.org/webreports/reports/112/S112534.html,Houma,LA,USA,Fireball,,Reddish orange lights in sky; 18 of them change to white and disappear.,8/22/14,
8/16/14 00:00,https://nuforc.org/webreports/reports/112/S112507.html,Ocean City,NJ,USA,Fireball,5 minutes,Three orangish lights in a triangular formation sighted while sitting outside on my balcony.,8/22/14,
8/15/14 22:15,https://nuforc.org/webreports/reports/112/S112503.html,Lumberton,MS,USA,Fireball,5-6 seconds,A large ball of  greenish and yellow fireball fell from the sky South Mississippi,8/22/14,
8/15/14 22:00,https://nuforc.org/webreports/reports/112/S112647.html,Pass Christian,MS,USA,Fireball,1 minute,GREEN FIREBALL.,8/22/14,
8/15/14 21:40,https://nuforc.org/webreports/reports/112/S112724.html,Takoma Park,MD,USA,Fireball,10 minutes,3 bright oranges red orbs of light floating  over the city.,8/22/14,
8/15/14 21:00,https://nuforc.org/webreports/reports/112/S112654.html,Green Bay,WI,USA,Fireball,1 minute,"Fast moving fireball, accompanied by low hum.",8/22/14,
8/15/14 20:45,https://nuforc.org/webreports/reports/112/S112501.html,New Orleans,LA,USA,Fireball,2 minutes,"Three orange lights seen over Lake Pontchartrain, New Orleans, La.",8/22/14,
8/15/14 20:45,https://nuforc.org/webreports/reports/112/S112494.html,Nags Head,NC,USA,Fireball,30 seconds,"Orange fireball traveling north along 21mile mark, Nags Head Turn northeast.",8/22/14,
8/15/14 00:00,https://nuforc.org/webreports/reports/121/S121693.html,Longwood,FL,USA,Fireball,10-15 minutes,"A bright, circular, floating orange colored object with orange fog that dissipated after mini explosions and fell out of the sky.",9/11/15,
8/14/14 21:00,https://nuforc.org/webreports/reports/112/S112473.html,Frisco,NC,USA,Fireball,5 minutes,"Fireball appears on the horizon, shoots object from it, splits into two, then disappears.",8/15/14,
8/13/14 21:35,https://nuforc.org/webreports/reports/112/S112446.html,Bradenton,FL,USA,Fireball,3 minutes,"Brite orange fireball high above Brandenton, Florida.",8/15/14,
8/13/14 20:55,https://nuforc.org/webreports/reports/112/S112444.html,Clifton Park,NY,USA,Fireball,10 minutes,2 bright orange yellow flying objects in night sky flying north to south.,8/15/14,
8/13/14 20:45,https://nuforc.org/webreports/reports/112/S112449.html,Wilmington,DE,USA,Fireball,6 seconds,It was white like a star  had white streak could have been a meteor And it made no sound and disappears.,8/15/14,
8/13/14 20:03,https://nuforc.org/webreports/reports/113/S113514.html,Mission (Canada),BC,Canada,Fireball,4 seconds,((HOAX??))  A huge fire ball the size of a house with a tail and smoke behind the tail it was quite and slow moving.,9/18/14,
8/12/14 23:00,https://nuforc.org/webreports/reports/114/S114703.html,Patterson,LA,USA,Fireball,5 seconds,Fireball seen flying towards earth.,11/6/14,
8/11/14 22:45,https://nuforc.org/webreports/reports/112/S112401.html,Norcross,GA,USA,Fireball,3 seconds,Orange Fire Ball Disappears.,8/15/14,
8/11/14 20:00,https://nuforc.org/webreports/reports/113/S113317.html,Grand Canyon Village,AZ,USA,Fireball,5 seconds,Large bright white light with a long tail arcs across sky at Grand Canyon.,9/10/14,
