date,reportlink,city,state,country,shape,duration,description,post_date,images
2/9/23 17:45,https://nuforc.org/webreports/reports/174/S174423.html,Cleveland,OH,USA,Cylinder,5 minutes,We were watching a plane when we noticed this,3/6/23,Yes
2/8/23 19:37,https://nuforc.org/webreports/reports/174/S174580.html,Lawrenceville,GA,USA,Cylinder,One hour,They hovered for about an hour then both just disappeared at the same while we were looking at them.,3/6/23,
2/8/23 17:30,https://nuforc.org/webreports/reports/174/S174464.html,Saint Marys,PA,USA,Cylinder,One minute,Very bright low hovering flying object with multiple lights.,3/6/23,Yes
2/7/23 19:16,https://nuforc.org/webreports/reports/174/S174632.html,Danbury,Essex,United Kingdom,Cylinder,,I I saw an object in the sky I think it was an unidentified object,3/6/23,Yes
2/5/23 21:20,https://nuforc.org/webreports/reports/174/S174386.html,Cumbria,Cumbria,United Kingdom,Cylinder,Few seconds,"Photographing the full moon , clear night , object flew past diagonally across the moon as I was taking some photos.",3/6/23,Yes
2/4/23 08:45,https://nuforc.org/webreports/reports/174/S174303.html,Biloxi,MS,USA,Cylinder,Approx 3 min,Traveled from east to west high above the Gulf - about as high as an airplane approaching,3/6/23,
2/3/23 14:00,https://nuforc.org/webreports/reports/174/S174448.html,Livingston,LA,USA,Cylinder,5 seconds. Approximately,Tic-tac shaped object traveking South West.,3/6/23,
1/27/23 13:08,https://nuforc.org/webreports/reports/174/S174161.html,Savannah,GA,USA,Cylinder,Couple of seconds,Unique cloud and ufo,3/6/23,Yes
1/22/23 17:40,https://nuforc.org/webreports/reports/174/S174068.html,layton utah,,,Cylinder,10 seconds,"Bright orange light zoomed right in front of me way up in the sky as I was driving, and then moved away backup into space at lightspeed",3/6/23,
1/22/23 04:37,https://nuforc.org/webreports/reports/174/S174071.html,Penn valley,CA,USA,Cylinder,6 seconds,Saw something reflecting off sun and disapeared,3/6/23,
1/11/23 01:30,https://nuforc.org/webreports/reports/174/S174779.html,gresham,OR,USA,Cylinder,3 seconds,"Black silhouetted object, no lights, no noise, barely discernible because the object blended into the night sky so well",3/6/23,
1/9/23 17:35,https://nuforc.org/webreports/reports/173/S173821.html,Chesterfield,VA,USA,Cylinder,5 seconds,Thought it was small meteor or back of a missile (Ive never seen one). But it was extraordinary fast with no sound. Parallel to tree.,3/6/23,
1/6/23 17:12,https://nuforc.org/webreports/reports/173/S173933.html,Austin,TX,USA,Cylinder,10 minutes,Craft with 2 small contrails below it craft was stationary,3/6/23,
1/6/23 15:20,https://nuforc.org/webreports/reports/173/S173790.html,Great Smokies National Park,NC,USA,Cylinder,Seconds,"Massive, moving behind ridgeline",3/6/23,Yes
1/5/23 18:03,https://nuforc.org/webreports/reports/173/S173741.html,Nazareth,PA,USA,Cylinder,2 minutes,Looked out towards my window and saw an unidentified object floating in the air.,3/6/23,Yes
1/4/23 16:06,https://nuforc.org/webreports/reports/173/S173793.html,Duson,LA,USA,Cylinder,Less than 5 minutes,No way it was another airplane or chopper,3/6/23,Yes
1/3/23 23:38,https://nuforc.org/webreports/reports/173/S173772.html,Charlotte,NC,USA,Cylinder,Ufo sighting,I was walking alone just going for my usual midnight walk,3/6/23,
1/1/23 20:55,https://nuforc.org/webreports/reports/173/S173689.html,Edgewater,FL,USA,Cylinder,5 minutes or so,Spotted a low flying silent orange object coming from east to west lasted about 5 mins or so glowing went away to dim white light disa,3/6/23,Yes
1/1/23 07:01,https://nuforc.org/webreports/reports/173/S173906.html,North Myrtle Beach,SC,USA,Cylinder,15 - 20 seconds,Seen just before sunrise on New Year's Day,3/6/23,Yes
12/30/22 09:03,https://nuforc.org/webreports/reports/173/S173847.html,Sierra Vista,AZ,USA,Cylinder,3 minutes,"Clear sky, the Areostate Blimp was in the air.",3/6/23,
12/20/22 21:58,https://nuforc.org/webreports/reports/173/S173497.html,Mentor Headlands,OH,USA,Cylinder,A few minutes,"Looked cylindrical from the lights, changing colors from white to red to orange then yellow back to white, .",12/22/22,
12/19/22 00:05,https://nuforc.org/webreports/reports/173/S173492.html,Orlando,FL,USA,Cylinder,1hour,"Five gold orbs, turning white, Cylinder",12/22/22,Yes
12/16/22 17:38,https://nuforc.org/webreports/reports/173/S173515.html,,NC,USA,Cylinder,5 mins,The craft hovered over i95,12/22/22,
12/8/22 16:30,https://nuforc.org/webreports/reports/175/S175069.html,Bridgeport,CA,USA,Cylinder,15 seconds,"Stationary, wingless craft about 100' above the meadow-",4/9/23,
12/4/22 19:22,https://nuforc.org/webreports/reports/173/S173288.html,Addis Ababa,Addis Ababa,Ethiopia,Cylinder,idk what that means sorry,it was on an apartment while fixing tv dishes with my friend,12/22/22,
12/2/22 03:15,https://nuforc.org/webreports/reports/174/S174488.html,Swedesboro,NJ,USA,Cylinder,40 seconds,Object appeared out of nowhere,3/6/23,
11/27/22 19:00,https://nuforc.org/webreports/reports/173/S173726.html,Thailand - flying above straight of malacca/andaman sea,,Thailand,Cylinder,5 mins?,Appeared to be extension of airplane wing until it flew away.,3/6/23,
11/27/22 15:30,https://nuforc.org/webreports/reports/173/S173250.html,La Grange,TX,USA,Cylinder,5 minutes Driving,Watched for about 5 minutes.,12/22/22,
11/24/22 20:34,https://nuforc.org/webreports/reports/173/S173191.html,Huntley,MT,USA,Cylinder,20 minutes,Aspirin shaped craft,12/22/22,Yes
11/24/22 10:20,https://nuforc.org/webreports/reports/173/S173197.html,ste-sophie,Quebec,Canada,Cylinder,10 sec,space,12/22/22,
11/20/22 17:25,https://nuforc.org/webreports/reports/173/S173952.html,Whitehall,MT,USA,Cylinder,I have video 15 min,I saw it coming out from hunting and took a video,3/6/23,
11/9/22 22:40,https://nuforc.org/webreports/reports/172/S172905.html,Weirton,WV,USA,Cylinder,10 minutes,I have pictures,12/22/22,Yes
11/9/22 19:30,https://nuforc.org/webreports/reports/173/S173347.html,Carthage,TN,USA,Cylinder,Few min,"2 orange cylinder shaped few min I have pic hundred ft from ground, no noise slow at speedn it was glowing orange round",12/22/22,
11/8/22 20:20,https://nuforc.org/webreports/reports/172/S172873.html,"Thornton Heath, Croydon",Surrey,United Kingdom,Cylinder,5 seconds,"I was driving towards home, I looked up to see the full moon, spotted a large cylinder passing through the clouds overhead.",12/22/22,
11/5/22 08:08,https://nuforc.org/webreports/reports/173/S173017.html,St George,KS,USA,Cylinder,2 minutes,White tick-tack shaped object in the sky,12/22/22,Yes
11/4/22 09:15,https://nuforc.org/webreports/reports/173/S173240.html,,,,Cylinder,Few seconds and pictures,I found it later on my phone,12/22/22,Yes
11/3/22 18:53,https://nuforc.org/webreports/reports/172/S172778.html,Columbus,OH,USA,Cylinder,3 seconds,It was a a flash of blueish light in the sky that zipped forward really quickly then just disappeared.,12/22/22,
10/30/22 02:13,https://nuforc.org/webreports/reports/172/S172719.html,Benson,NC,USA,Cylinder,one hour,swaying object in sky,12/22/22,Yes
10/29/22 22:00,https://nuforc.org/webreports/reports/172/S172729.html,Truxton,NY,USA,Cylinder,I watched for about 5 min,"I only saw light, 3 separate objects all alike, first still, then 2 traveled.",12/22/22,
