date,reportlink,city,state,country,shape,duration,description,post_date,images
11/2/13 21:00,https://nuforc.org/webreports/reports/103/S103834.html,Aventura,FL,USA,Circle,15 minutes,Viewed 6 circular reddish orange lights rising from ground level to very high altitude.,11/11/13,
11/2/13 20:00,https://nuforc.org/webreports/reports/104/S104074.html,Point Pleasant by the Barnegat Bay,NJ,USA,Circle,2 minutes,"Fireball low flying bright orange, silent.",11/11/13,
11/2/13 06:40,https://nuforc.org/webreports/reports/103/S103837.html,Woodland,WA,USA,Circle,5 minutes,About a dozen orange lights in the sky under clouds above Woodland hills. Kind of in a triangle form.,11/11/13,
11/2/13 02:00,https://nuforc.org/webreports/reports/103/S103806.html,Somerville,MA,USA,Circle,3 hours,"Multiple lights on a  round ufo over Boston, MA, Nov. 2, 2013.",11/11/13,
11/1/13 22:00,https://nuforc.org/webreports/reports/104/S104259.html,New Paltz,NY,USA,Circle,5 minutes,"Circular object/2 orange, 2 blue lights.",11/11/13,
11/1/13 19:25,https://nuforc.org/webreports/reports/103/S103796.html,Cincinnati,OH,USA,Circle,2 minutes,"3 large orange fiery balls,comet like tails,flying under the cloud coverage in a smooth methodical manner, disappeared, and reappeared",11/11/13,
11/1/13 17:30,https://nuforc.org/webreports/reports/103/S103779.html,Liberty Lake,WA,USA,Circle,1 hour,"Bright light.  ((NUFORC Note:  Sighting of Venus, we suspect.  PD))",11/11/13,
11/1/13 14:45,https://nuforc.org/webreports/reports/104/S104478.html,Qutong Gorge (Yangtze River) (China),,China,Circle,Seconds,"China,  Circular.  10-20 seconds  Along Yangtze River at Qutong Gorge",11/20/13,
10/31/13 20:17,https://nuforc.org/webreports/reports/103/S103764.html,Riverview/Brandon,FL,USA,Circle,3 minutes,"Riverview/Brandon FL, 1 strange light that changed direction and color from white to red and green.",11/11/13,
10/29/13 18:00,https://nuforc.org/webreports/reports/103/S103718.html,Santa Cruz,CA,USA,Circle,3 hours,"I feel this is probably a new satellite of some sort, but would like to have it on record as a sighting.  ((NUFORC Note:  Venus.  PD))",11/11/13,
10/29/13 00:30,https://nuforc.org/webreports/reports/103/S103739.html,Eastport,MD,USA,Circle,90 minutes,"4 weeks, observed round object in sky with mostly bright white but has flashing red and green lights.  ((NUFORC Note:  Sirius??  PD))",11/11/13,
10/28/13 22:30,https://nuforc.org/webreports/reports/103/S103573.html,Wellington,FL,USA,Circle,3 minutes,2 bright lights.,11/11/13,
10/28/13 20:20,https://nuforc.org/webreports/reports/103/S103580.html,Brownsville,TX,USA,Circle,1.5 minutes,"2 orange fiery, round objects flew over brownsville, tx near east price road.",11/11/13,
10/28/13 06:20,https://nuforc.org/webreports/reports/103/S103582.html,Dunrobin (Canada),ON,Canada,Circle,45 minutes,"Bright white light with less intense light suspended below, not moving rapidly, observed over 40 minutes.",11/11/13,
10/27/13 19:05,https://nuforc.org/webreports/reports/103/S103591.html,Port Alberni (Canada),BC,Canada,Circle,5 minutes,"I saw a large, round light,  moving extremely slowly towards the top of the mountain across from me at treetop level.",11/11/13,
10/26/13 21:25,https://nuforc.org/webreports/reports/103/S103650.html,La Porte,IN,USA,Circle,2 minutes,Orange glowing luminous object zizagging no noise flying low.,11/11/13,
10/26/13 21:00,https://nuforc.org/webreports/reports/103/S103609.html,Beaver,AR,USA,Circle,30 seconds,Orange lights moving slow.start out in straight vertical line.they scatter then disappear in the clouds. They were low and visible and,11/11/13,
10/26/13 19:30,https://nuforc.org/webreports/reports/103/S103663.html,Plant City,FL,USA,Circle,1 minute,Bright orange circular object with red lights around it,11/11/13,
10/26/13 09:45,https://nuforc.org/webreports/reports/103/S103653.html,Colton's Point,MD,USA,Circle,10 minutes,7 blue circles spotted by 4 people.,11/11/13,
