date,reportlink,city,state,country,shape,duration,description,post_date,images
2/20/07 20:45,https://nuforc.org/webreports/reports/056/S56214.html,Albuquerque,NM,USA,Chevron,1-1.5 minutes,Watched a vee formation of 7 glowing gold chevron/B-1 bomber shaped objects fly silently overhead in night sky.,4/27/07,
2/16/07 20:00,https://nuforc.org/webreports/reports/055/S55309.html,Alpharetta,GA,USA,Chevron,20 seconds,A boomerang shape that disappeared in the night sky,2/24/07,
2/11/07 22:51,https://nuforc.org/webreports/reports/055/S55271.html,Everett,WA,USA,Chevron,25 min,Bright red light in the sky over Everett!  ((NUFORC Note:  Possible landing lights on a/c??  PD)),2/24/07,
1/28/07 00:01,https://nuforc.org/webreports/reports/054/S54995.html,Ballard (Seattle),WA,USA,Chevron,7 secondds,Chevron shaped craft turning at low altitude to intercept a jet in Seattle,2/1/07,
1/18/07 22:55,https://nuforc.org/webreports/reports/060/S60990.html,San Antonio,TX,USA,Chevron,15 min.,Two intense bright diamond shaped craft seen.,1/21/08,
1/16/07 21:00,https://nuforc.org/webreports/reports/055/S55236.html,High Point,NC,USA,Chevron,5 min,V-shaped craft hovering near High Point,2/24/07,
1/10/07 23:05,https://nuforc.org/webreports/reports/054/S54669.html,Council Bluffs,IA,USA,Chevron,2 hours,I was driving near the industrial estate when a bright light appeared on the horizon. It began to climb into the sky and grow larger. T,2/1/07,
1/10/07 23:00,https://nuforc.org/webreports/reports/054/S54670.html,Council Bluffs,IA,USA,Chevron,57 minutes,the object darted around until it went over the horizon,2/1/07,
1/5/07 12:00,https://nuforc.org/webreports/reports/054/S54704.html,Palatine,IL,USA,Chevron,2 min,((HOAX??))  We were walking home from blockbuster when we heard a huge roar over our heads.,2/1/07,
12/10/06 20:00,https://nuforc.org/webreports/reports/053/S53921.html,Trumann,AR,USA,Chevron,30 seconds,"Black chevron with at least 5 amber lights seen on Hwy. 63N  at  8 pm near Trumann, Arkansas",12/14/06,
12/10/06 20:00,https://nuforc.org/webreports/reports/054/S54004.html,Marked Tree,AR,USA,Chevron,30 seconds,black  chevron with at least 5 amber colored lights.,2/1/07,
12/9/06 20:33,https://nuforc.org/webreports/reports/053/S53913.html,Saint Paul,MN,USA,Chevron,2 minuets,"UFO in Minnesota, witnessed by three people.",12/14/06,
11/30/06 19:00,https://nuforc.org/webreports/reports/053/S53741.html,Cold Spring Harbor,NY,USA,Chevron,2 -3 minutes,"Large, wide, low-flying, very light object with navigational lights observed over road.",12/7/06,
11/26/06 02:00,https://nuforc.org/webreports/reports/053/S53755.html,Morehead City,NC,USA,Chevron,8 seconds,"Nine chevron objects in two formations, Morehead City NC 11/26/06 2am",12/7/06,
11/24/06 12:45,https://nuforc.org/webreports/reports/053/S53582.html,Hamilton (Canada),ON,Canada,Chevron,4-5 seconds,Fiery cheveron shape descends in the sky.,12/7/06,
