date,reportlink,city,state,country,shape,duration,description,post_date,images
12/13/00 20:40,https://nuforc.org/webreports/reports/028/S28375.html,Cleveland,TN,USA,Triangle,3 minutes,"i was coming home from church ,on a country road iseen a v shaped ufo flying from the right, it flue over me and landed in a feild.it w",4/22/03,
12/13/00 18:50,https://nuforc.org/webreports/reports/015/S15442.html,Mission,KS,USA,Triangle,5-10 sec,"3 lights in triangle configuration moving south to north,VERY FAST,NO SOUND.",12/20/00,
12/10/00 17:30,https://nuforc.org/webreports/reports/015/S15412.html,Las Vegas,NV,USA,Triangle,5-7 seconds,"We saw a totally dark, silent triangular (boomerang) shaped object flying over a casino in Las Vegas.",12/20/00,
12/9/00 21:00,https://nuforc.org/webreports/reports/015/S15456.html,Beaver,PA,USA,Triangle,1.30,"Like a red traffic light, behind the trees, it flew in unison with a light too, bright to be an approaching plane.",12/20/00,
12/7/00 17:00,https://nuforc.org/webreports/reports/020/S20989.html,Shanghai (China),,China,Triangle,10mins,"Poor English, But ture!",1/11/02,
12/6/00 21:30,https://nuforc.org/webreports/reports/015/S15410.html,Sunderland (UK/England),,United Kingdom,Triangle,5 minutes,Large grey tringular hovering object,12/20/00,
12/6/00 18:16,https://nuforc.org/webreports/reports/020/S20782.html,Roswell,NM,USA,Triangle,5-6 Minutes,Helicopter into a triangle at Roswell,1/11/02,
12/5/00 19:40,https://nuforc.org/webreports/reports/015/S15404.html,Brooklyn Park,MN,USA,Triangle,1 minute,"2 people witnessed a large, low flying, triangular object with 3 dim, non-blinking lights moving to the North East.",12/9/00,
12/5/00 00:00,https://nuforc.org/webreports/reports/034/S34954.html,O'Fallon,IL,USA,Triangle,5-6 minutes,Watched Triangular Object Hover Over My Barn For At Least 5 Minutes,2/12/04,
12/4/00 19:00,https://nuforc.org/webreports/reports/019/S19625.html,Beaverton,OR,USA,Triangle,20 seconds,"Triangle shaped, 3 lights, at night, gliding over the city, seemed transluscent in a way",10/12/01,
12/4/00 14:00,https://nuforc.org/webreports/reports/015/S15332.html,Monticello,NY,USA,Triangle,,Triangular formation of lights,12/9/00,
12/2/00 22:50,https://nuforc.org/webreports/reports/015/S15391.html,Seldon,NY,USA,Triangle,5 seconds,Viewed large dark silent triangular object with dim steady red lights at triangle vertices,12/9/00,
12/1/00 22:43,https://nuforc.org/webreports/reports/015/S15360.html,Longwood,FL,USA,Triangle,10 minutes,"A bright, triangular series of white lights, which rose slowly, then suddenly accelerated and was gone.",12/9/00,
12/1/00 18:45,https://nuforc.org/webreports/reports/015/S15359.html,Avondale,AZ,USA,Triangle,,Formation of triangle near South Mountain,12/9/00,
12/1/00 17:00,https://nuforc.org/webreports/reports/016/S16131.html,Grand Blanc,MI,USA,Triangle,3-4 minutes,I have seen the same black/dark triangle shaped plane/ufo at a standstill at least 3 different times throughout the past 3-4 years.  Th,2/18/01,
11/30/00 23:21,https://nuforc.org/webreports/reports/015/S15354.html,Newark,CA,USA,Triangle,??,it had a lot of lights and it was triangle shaped.  it kept moving back and forth in the sky and when it dissapeared it faded away. the,12/9/00,
11/29/00 03:46,https://nuforc.org/webreports/reports/015/S15130.html,Sherwood,OR,USA,Triangle,2 or 3 mins.,"Saw very low flying, quite or HUGE object with 5 big bright lights in a V shape, evenly spaced. No strobe nor colored flashing lights.",12/2/00,
11/28/00 19:04,https://nuforc.org/webreports/reports/015/S15103.html,Phoenix,AZ,USA,Triangle,30-40 sec,"I was in my back yard petting the dogs when i heard a loud,low rumble of a passing jet plane.When i looked up i saw a huge triangle cra",12/2/00,
11/25/00 20:45,https://nuforc.org/webreports/reports/016/S16937.html,Ellisville,MS,USA,Triangle,20 seconds,long triangle shaped object with lots of lights and soundless,4/1/01,
11/24/00 23:15,https://nuforc.org/webreports/reports/015/S15057.html,"Melbourne (Oakleigh) (VIC, Australia)",,Australia,Triangle,4 minutes,"street lights in the area swiched off while the obect was over head,they came back on as soon as the object departed.",12/2/00,
11/24/00 17:52,https://nuforc.org/webreports/reports/015/S15034.html,Denver,CO,USA,Triangle,20-30 seconds,Five faint red things in a fast and silent V formation in Denver at 5:52pm on 11/24/00 with no running lights?,12/2/00,
11/23/00 20:06,https://nuforc.org/webreports/reports/015/S15033.html,Valley Stream,NY,USA,Triangle,4 minutes,Bright light flashes-lights up sky (entire sky) then black triangle craft slowly crosses crystal clear night sky....,12/2/00,
11/23/00 06:30,https://nuforc.org/webreports/reports/015/S15095.html,Oregon,OH,USA,Triangle,4 minutes,"Dark triangular object spotted over Oregon, Ohio early morning Nov. 23rd.",12/2/00,
11/22/00 22:15,https://nuforc.org/webreports/reports/015/S15027.html,Omaha,NE,USA,Triangle,1.5 minutes,"Observation of large, illuminated triangle-shaped craft passing over city as we were traveling to Hospital",12/2/00,
11/22/00 20:40,https://nuforc.org/webreports/reports/015/S15459.html,Greensboro,NC,USA,Triangle,30 seconds,"Triangular craft with five large round lights on underbelly - silent, slow and low flying",12/20/00,
11/21/00 22:30,https://nuforc.org/webreports/reports/015/S15003.html,Toronto (Canada),ON,Canada,Triangle,1 minute,Toronto Canada- Triangle shaped object with lights and beam of light,12/2/00,
11/21/00 18:30,https://nuforc.org/webreports/reports/015/S15010.html,Prince George (Canada),BC,Canada,Triangle,10 minutes,A bright triangular shaped fast moving object that has been seen more than once by myself and others in my household.,12/2/00,
11/20/00 20:30,https://nuforc.org/webreports/reports/014/S14987.html,Phoenix,AZ,USA,Triangle,20minutes,UFOs seen by 11yr old while taking out garbage 11/20/2000 at 8:30pm,12/2/00,
11/20/00 19:00,https://nuforc.org/webreports/reports/045/S45726.html,Seagoville,TX,USA,Triangle,3 - 5 minutes,"Triangle  3 slowly pulsating large soium colored lights, with small 7 running lights, vehicle moved extremely slow, with no sound",9/2/05,
11/19/00 18:00,https://nuforc.org/webreports/reports/015/S15017.html,Grapevine,TX,USA,Triangle,5 minutes,This was reported to me by the eyewitnesses.  There were two light colored sail shaped UFO's.  One flew into and through the other.  Tw,12/2/00,
11/18/00 18:45,https://nuforc.org/webreports/reports/015/S15036.html,Granite City,IL,USA,Triangle,less than a minute,TRIANGLE CRAFT IN ILLINOIS STRIKES AGAIN,12/2/00,
11/18/00 01:30,https://nuforc.org/webreports/reports/037/S37471.html,New York City,NY,USA,Triangle,3 minutes,"Black, unidentifiable, triangular object seen flying over Hudson River/Manhattan at night.",6/18/04,
11/15/00 22:00,https://nuforc.org/webreports/reports/040/S40687.html,Fruitport,MI,USA,Triangle,3 minutes,Huge silent Aircraft flew overhead incredibly low and slow.,12/3/04,
11/15/00 21:00,https://nuforc.org/webreports/reports/015/S15655.html,Fort Smith,AR,USA,Triangle,30 seconds,5 orange lights shaped in a HUGE triangle/v shape about 2000 ft high,1/3/01,
11/15/00 17:00,https://nuforc.org/webreports/reports/014/S14948.html,Perry,MI,USA,Triangle,3 Minutes,Bright silvery-white triangles standing on end,12/2/00,
11/15/00 08:30,https://nuforc.org/webreports/reports/023/S23776.html,Southwest,AR,USA,Triangle,,My daughter and I were driving on the highway one evening when I saw a huge object just above business buildings--it looked as if it wa,7/26/02,
11/14/00 15:45,https://nuforc.org/webreports/reports/015/S15324.html,Ilford/Harwich (UK/England),,United Kingdom,Triangle,1 minute,Vey fast ufo seen at 2 locations. 80 miles distant. within minutes of each other,12/9/00,
